x,y,target
-4.548568493611283,3.480322622721687,1.0
2.029663581811728,-9.436865490024422,1.0
7.263459324413542,-6.626076323159342,1.0
1.5179000650403545,8.798426995580442,1.0
-4.614883482035184,6.089427052341754,1.0
5.442514817728529,8.15986556279486,1.0
0.8035821150989351,-9.71497686989537,1.0
-5.39597807614739,-1.3850288065116219,1.0
10.530428024401244,-0.47570117079862917,1.0
2.1198300111807904,-3.2681723013542316,1.0
1.5086068885797836,7.9673243800030615,1.0
7.237843061135796,6.8708514609209175,1.0
0.3445489666635285,8.280877509286768,1.0
0.2610818548377243,-9.692314087849894,1.0
-6.237664138002676,3.562564737968937,1.0
-3.6789823530121866,-9.968221512680477,1.0
-5.286583784136001,-1.6715577498136631,1.0
0.6313525298377818,-3.9565360869121555,1.0
6.199024378025371,-8.676527950695862,1.0
10.511603782689203,2.4136640608714104,1.0
5.098820262471346,8.31127495859356,1.0
3.5254940080035104,0.7707818542961221,1.0
7.326698075806387,-7.151763845628924,1.0
7.289841869597891,-6.964049858891311,1.0
8.995192812550467,2.8622042477663623,1.0
4.948145572937646,8.376868114602011,1.0
10.253179214897237,0.5252301401886516,1.0
8.403941054492913,5.22665799878441,1.0
9.835900308097237,1.688780840685331,1.0
-2.8743689591136334,-2.9400731702035876,1.0
-5.558104643247003,1.6322415235499774,1.0
-2.4949657140681984,-10.814731995400116,1.0
10.201691353378804,-3.3846573253778884,1.0
-4.306344825919114,-9.83027392205922,1.0
-4.9690909975873145,-1.0238134031438142,1.0
6.885894212733935,7.482261292984592,1.0
9.7560534730872,-1.3426290546873658,1.0
4.592907404693491,-9.607924709877725,1.0
-1.385384066085114,7.270157054272702,1.0
10.21184342151529,-1.826753298090448,1.0
-2.0103856001761393,-2.95025346723402,1.0
-5.492957085794768,2.7778427478765244,1.0
6.026667053083807,-8.982608489126253,1.0
5.60740053367071,-7.626252275403543,1.0
-4.468044204311805,-0.5935590981245031,1.0
3.5483382539526396,8.69134291323071,1.0
1.8232349562608825,9.227201358251838,1.0
-4.052507498625173,5.43288811229516,1.0
9.887267369261226,2.7341015306452983,1.0
-2.2121578805855027,-10.252411704433515,1.0
6.297824355572831,8.05734417688935,1.0
10.818786313628125,-1.3055242366473592,1.0
-3.9018958149984586,6.19457290090248,1.0
0.41332428259167575,-9.552110816056517,1.0
-5.314889869522686,-9.750128383433754,1.0
9.62961855972559,2.164239755201814,1.0
9.334786027355747,2.1606078974714817,1.0
