x,y,target
-15.68679072574984,11.261710459656047,1.0
-1.0626492845840105,4.723842709168929,1.0
-19.754998919161697,11.54258277298003,1.0
-14.731250566812152,-11.388725002247373,1.0
-11.143283903261157,-10.482180367581645,1.0
-8.081624489333036,-9.619836571499842,1.0
-0.1559058572164408,1.8098004652908999,1.0
-12.747163321045479,11.493425799645975,1.0
-2.030009498695243,4.267089195173788,1.0
-10.064613911981573,-10.437072311660787,1.0
-1.4312408169402238,-4.887434557388251,1.0
-0.6607629374389951,1.5949834387292094,1.0
-4.407820546795156,8.187153846051844,1.0
-0.6280376586504572,1.7425652754062917,1.0
0.22238597001423122,-2.1673483669084694,1.0
-0.5708904578456688,-1.7068625649366305,1.0
-0.8850176978260468,4.459848809874214,1.0
-15.715452073724931,11.348049499367036,1.0
-12.413230165539378,11.817944781970676,1.0
-2.6194968005861776,-5.734317059484125,1.0
-13.763267919379768,-11.363006750167534,1.0
-2.578992097401134,-5.625698490973315,1.0
-10.554159596740154,10.749395708309878,1.0
-10.978760144298276,10.527820163969482,1.0
-1.5524420705798918,5.023820397745617,1.0
-5.856783301007907,9.328554725529129,1.0
-0.39478146720792595,1.732394167745029,1.0
-10.569934577013703,10.7643586689573,1.0
-11.393865682038038,10.086713816849949,1.0
-3.6603887557421046,7.52491889708001,1.0
-1.9651931078736633,5.28130453838969,1.0
-2.8795860849202177,7.09676243102191,1.0
-14.931146255902947,11.872360027869613,1.0
-5.388388133248432,9.117733785919931,1.0
-11.063013285637183,10.536147659479159,1.0
-13.61993131005982,11.580919557179053,1.0
-3.272670482936155,-6.249024143258332,1.0
-8.995765678548604,-10.374405945494718,1.0
-1.295773283501151,-3.3033780466791853,1.0
-15.796848031022257,11.368806514055107,1.0
-0.027179505525663616,-3.5121383582131465,1.0
-0.7326919869989825,3.5059213997662217,1.0
-16.312653501338836,11.35465075161431,1.0
-1.1744331010491598,5.823724865348462,1.0
-7.761254440213363,-8.651038146731088,1.0
-1.792669230990771,-4.869291977476801,1.0
-0.4352930702811504,-3.068124938940546,1.0
-6.434756354958919,8.639005169027868,1.0
-4.1489777085772985,7.984964418175898,1.0
-0.03094848424098906,2.461463638011047,1.0
-14.35706662015736,11.316063962117962,1.0
-0.7118740897345721,0.7004624895894157,1.0
-3.9009161389669025,-7.803690129741628,1.0
-1.0047752189310617,2.568169035559839,1.0
-2.3265729643543347,5.39689137391591,1.0
-6.428729756430956,8.675814270369353,1.0
-14.309146432210348,-10.998179963903057,1.0
-1.4655848414932013,-5.717405045574688,1.0
-0.5564532986154274,-1.3399641226620256,1.0
-16.28975191616771,-11.227912067876249,1.0
-0.6890277793741504,-5.048060247340618,1.0
-6.736511309722569,-9.028365643798423,1.0
-10.29932773179,-9.975639096574824,1.0
-19.070524026200136,-11.542096425646204,1.0
-17.13218827967574,-11.232334643474386,1.0
-7.845014121385744,10.201670099398303,1.0
-16.65327798929591,11.317943402220834,1.0
-3.720145608095194,-6.764959194979283,1.0
-0.14918927191444353,-0.35166784812611107,1.0
-5.643563455042109,8.678210886528463,1.0
-18.808290271650154,11.952804694201316,1.0
-1.4740616136623064,3.4669831106130053,1.0
-12.67584778895355,10.795638443954523,1.0
-9.135185251912278,-9.88762948049959,1.0
-9.182843498046532,10.40875147646788,1.0
-5.9311316227211055,8.786144782453704,1.0
-3.3109144310601937,6.5107325896044,1.0
-1.4984710307632734,5.515721801338553,1.0
-1.031540211422013,-1.7609344410011256,1.0
-4.261040943208512,-7.097694246204953,1.0
-0.7778293402127392,-1.273274750687436,1.0
-6.34284508441473,-7.937451190797654,1.0
-4.311576639574843,7.758471108618431,1.0
0.5342760196464096,1.5424817733842304,1.0
-2.363573454825111,-4.686862495984396,1.0
-2.202059857695693,6.330020600904108,1.0
0.34366950955012987,-1.089414344347775,1.0
-11.241613353891756,-11.196729442801171,1.0
-0.7906918309159243,4.157518565940006,1.0
-16.72367928786375,-12.344703024996473,1.0
0.4465594165814526,-1.1476641767521758,1.0
-12.730221056982383,10.653956595824686,1.0
-5.615651477547141,-8.098548674709981,1.0
-4.501195252563787,7.453231252701575,1.0
-5.885926131087498,9.042518151239944,1.0
-2.5972622485289425,6.40145393603302,1.0
-17.497525582357945,-12.583650372759255,1.0
-0.7890407295640918,-2.0256958294461906,1.0
-19.127237257231776,11.977286596033071,1.0
-2.027633953151332,-5.643152621072735,1.0
-18.553428096548732,-12.511812928776338,1.0
-18.663717586515375,11.326355672263842,1.0
-0.03269353293316346,1.4846456202017546,1.0
-20.260384499063566,-11.337365523855352,1.0
-15.500026237071133,-11.504123744814043,1.0
