x,y,target
-14.841775480792206,10.43653631255077,1.0
-21.44831801215544,14.74456546369093,1.0
-21.589957825882294,4.544259609436158,1.0
-23.401884564381476,17.135308725393685,1.0
-26.159862918867105,13.834168723989011,1.0
-27.716203226957116,3.436991588641496,1.0
-24.924960948969506,-4.8518308399696295,1.0
-26.265028249100293,15.687522482729895,1.0
-25.563075397166912,-11.623844367899341,1.0
-12.524598044180063,2.9959466260375196,1.0
-20.868023743499407,1.2830354064651495,1.0
-29.150063088449457,2.590642072101428,1.0
-14.39897246934861,-10.08638401212249,1.0
-28.801713872645184,-15.353922673200014,1.0
-15.552250189354101,3.195083691894422,1.0
-28.877038942335812,2.6297679267801106,1.0
-16.008662641465897,13.660083934922977,1.0
-23.255151293274924,9.001070752390744,1.0
-13.216795796637324,-9.866981330356197,1.0
-15.07281162660982,-3.392054151711487,1.0
-22.145649241460532,14.295162607504516,1.0
-10.581602443929778,4.384447439135777,1.0
-13.338696221356187,3.5196046817805926,1.0
-11.111513460575903,-0.7073205302238872,1.0
-17.70643331409495,12.67376399593352,1.0
-24.381836159943028,-2.918972341520821,1.0
-27.372793282040327,-11.095638294880196,1.0
-23.07397129330552,-15.1624306468053,1.0
-17.873383485831624,15.815001192239215,1.0
-15.557674527950406,10.377817623441317,1.0
-29.570129130970525,-8.278104313080833,1.0
-24.242401901135977,-14.186606805103544,1.0
-23.175714371179854,15.27110375253851,1.0
-28.752910005499306,-10.27146802285089,1.0
-27.28594474016793,-9.569211144096062,1.0
-20.893331214743974,4.188878028740529,1.0
-24.490379704924294,-4.205688849976534,1.0
-17.717711214643373,-3.8262786476510646,1.0
-21.743492875119394,2.584072280411638,1.0
-22.247717800051753,2.881021229880896,1.0
-25.74119880743226,-18.07783588474876,1.0
-28.755175481196815,-9.9423775062458,1.0
-26.90660554681527,5.63781815987388,1.0
-24.80560580306098,11.86930235338158,1.0
-20.41527159015647,-9.564637086283414,1.0
-24.37808684439482,-7.297186582038275,1.0
-11.92754299600167,6.9535123796856295,1.0
-17.31447248382542,-3.625219277182854,1.0
-19.079060639801835,5.365867474180553,1.0
-21.414088697450403,-4.959714502802636,1.0
-26.0406975165343,-13.475868574751667,1.0
-19.38737615409517,-6.534504080568492,1.0
-26.3977485306282,-17.433333000778557,1.0
-29.36356113512163,15.640370520911528,1.0
-27.93010843253248,2.1075007377458994,1.0
-19.30972982804041,8.831236596981089,1.0
-14.035559265229146,7.091053262122183,1.0
-21.170308237398757,-12.535318123693754,1.0
-25.159938043972527,3.2006435239057875,1.0
-25.50001158594918,-12.195773010422448,1.0
-21.073453652147315,-7.129857840614234,1.0
-17.43035065024794,11.141551354333883,1.0
-27.234025564798653,-13.594173368929054,1.0
-13.673169460196096,-5.306699679190029,1.0
-20.64293000251302,-17.52756238825751,1.0
-14.848427135393178,0.7179123824133256,1.0
-24.937140321019346,18.55581117624119,1.0
-17.448881231705506,15.488872929812384,1.0
-20.59009550135081,16.985767090470105,1.0
-23.61333047094184,-1.4176784080349853,1.0
-29.501593579503297,-1.4871429924395771,1.0
-22.820579025849387,1.9605020343999817,1.0
-20.91288755975488,-2.8071427145394834,1.0
-22.72374772750878,-7.21595026234902,1.0
-21.486725357188543,-15.750261782031753,1.0
-21.338080091241082,2.0199572685717757,1.0
-15.692195836051715,-9.077571845888244,1.0
-19.505356551722816,3.799720676839486,1.0
-12.471127944955587,4.974598453972725,1.0
-18.263797299320245,11.555129075911253,1.0
-24.964639726921597,-14.660549049422933,1.0
-18.366879320413858,-10.092722381262782,1.0
-22.946485467427546,-13.963062470894025,1.0
-17.57583485714256,10.289582392174813,1.0
-19.567588007771384,-2.633207965782474,1.0
-19.079015289754842,-15.90948762806864,1.0
-20.548604298718423,13.250327127340073,1.0
-20.40161147821502,-7.695351789052368,1.0
-11.056608775144838,1.895616184553354,1.0
-16.333900063960535,4.619441939297429,1.0
-25.2622450624301,12.316935154370825,1.0
-21.970528542922928,-9.629818870923106,1.0
-25.03003782397168,14.597666435396034,1.0
-28.789227924674993,1.918488702597354,1.0
-20.458691898886745,-12.159456419186194,1.0
-21.144048937529384,17.605394744285455,1.0
-29.642717392075536,-13.687878437371092,1.0
-26.846382891417537,-3.8287500178188796,1.0
-29.46869946165701,-5.852301452849394,1.0
-29.80428404714597,15.379641638105461,1.0
-12.634003530797912,2.38967607573639,1.0
-23.567203151681174,-2.024161485995787,1.0
-14.079860563868806,-11.384559364777717,1.0
-22.373459544974256,3.053086522459519,1.0
-25.05746700623834,4.98388617363282,1.0
-27.810220398736128,18.002699895822158,1.0
-23.58902690280625,1.2263088600444894,1.0
-24.072783613333065,-5.168127620712858,1.0
-27.92531259940779,-8.943702666671033,1.0
-18.542082593290644,-3.015354913717186,1.0
-25.742861933839187,13.252139080158614,1.0
-26.139185885800313,12.105760987293424,1.0
-22.673248689723117,-1.6630261785412823,1.0
-24.275113963879207,-14.673834664949622,1.0
-28.36800688045752,-7.81944538092293,1.0
-27.468901906503184,-13.193873589604252,1.0
-27.918783956804514,-4.840017819009485,1.0
-29.50407463452212,16.563110859794815,1.0
-25.302245820255497,-4.229267962077648,1.0
-15.420101479119603,-2.3029835421242586,1.0
-12.156477735029295,-7.275993221238162,1.0
-17.251389357801134,-6.108718208116417,1.0
-25.457517402629193,-2.407539793585138,1.0
-28.392800437751024,-3.4743451488834927,1.0
-18.939216545438807,-15.813912864818885,1.0
-12.962968583470776,-2.4319221711202927,1.0
-14.673209965952852,2.3356373523101075,1.0
-28.007931624031627,6.203186817404521,1.0
-23.141107066578208,2.964232159798436,1.0
-20.235210131494934,2.1874298131191123,1.0
-28.818778420264255,13.657383253805628,1.0
-29.683585354692212,-16.13032396595297,1.0
-29.969356344097097,11.583975885201797,1.0
-11.380833058383615,-1.2000044931590776,1.0
-20.74143104695292,15.33396673558898,1.0
-20.466512318850327,15.948553459215248,1.0
-23.985821150798646,0.5112028652309222,1.0
-26.07600411419915,9.04046663378613,1.0
-11.908163670703424,0.2552272376033278,1.0
-18.029510675170428,-11.005400192952804,1.0
-20.901302553481898,-12.30551235161501,1.0
-19.110879178523128,-6.043943616485659,1.0
-29.449630332492834,17.222791517717877,1.0
-21.323275072592523,-10.192563226821497,1.0
-28.860813244229945,3.961142345213284,1.0
-26.20880811072164,-9.942287338966228,1.0
-25.86532991321686,4.808692484631103,1.0
-15.395064258238575,-7.185487634749372,1.0
-17.226516701917312,-2.5629974423442214,1.0
-21.349402339530535,1.4400779778109754,1.0
-18.04419782959136,-5.775609296428995,1.0
-28.099683280931004,-11.771123378649389,1.0
-14.539899346082912,-5.8243873010638,1.0
-27.164764082574436,0.9560110322216309,1.0
-21.99947747034011,-3.0496143274533223,1.0
-25.97151355206592,1.9410262032020478,1.0
-18.640149652437493,-4.005515356904767,1.0
-27.013897307638068,-5.109432628376908,1.0
-26.3092121922432,-4.856720213443778,1.0
-17.32978445683469,-10.995167917984032,1.0
-16.02039513617351,-2.7728811599806784,1.0
-25.021612513941438,14.076528365873695,1.0
-29.036465838785016,-3.2318378876680374,1.0
-27.068819769887146,12.544170265592282,1.0
-29.63750021094964,17.971470761985483,1.0
-14.836979540423942,-3.609410527402382,1.0
-18.611584906425975,-1.462419606393158,1.0
-24.759162703484265,-6.41894855235364,1.0
-22.49748272944566,-10.549153426311284,1.0
-20.356161138635528,-10.441635077913498,1.0
-23.882712005992076,-2.1249225945098646,1.0
-28.76083366145416,1.1841191454609459,1.0
-15.941854814591244,-3.739648894717383,1.0
-26.267932378902902,-9.681612502348736,1.0
-27.281788087242084,0.4930474974867691,1.0
-13.631730070675967,-8.874744527217038,1.0
-11.109028008189526,1.1861827779529397,1.0
-27.531043776903722,9.094648966228279,1.0
-24.797247785402796,10.735083771591222,1.0
-16.777356790729815,-13.59487829425827,1.0
-26.446387703743884,4.582353407075107,1.0
-19.474358752434952,10.13551724462246,1.0
-12.589903406983652,2.348892936404898,1.0
-29.317521079780512,13.328382333617824,1.0
-14.251952054602974,0.2788091091883926,1.0
-16.245849288000453,-11.491124443290113,1.0
-14.757735327289188,10.51821784570899,1.0
