x,y,target
1.2038355051522698,-3.9602333391994047,1.0
7.439963107119084,6.117732852323171,1.0
9.70343954330999,3.519714504964278,1.0
2.544742921590751,-2.7961955357612336,1.0
-6.270988362575158,1.6431117895459029,1.0
-5.39239371261586,2.7864140808412006,1.0
9.478551503869744,3.0099930690768817,1.0
4.34873252329465,-9.071887820807246,1.0
7.42274168885156,-6.8111807092001495,1.0
9.896026901810261,-3.4377971303271835,1.0
9.952037065342395,-3.7516530702732984,1.0
-4.330425869240451,-9.93098174819785,1.0
2.6420061434220523,1.1537054342299473,1.0
3.751083338669045,8.48998212012642,1.0
-3.6635611271244226,6.220099080031535,1.0
-5.591977106052306,3.7272096572318194,1.0
6.158119769223181,7.17682037571304,1.0
-4.356942479720088,-9.566241406170104,1.0
5.2866487071312,-9.494121229774516,1.0
-0.8935566221162299,-4.62872106434753,1.0
-3.081365146617596,7.161619892762345,1.0
-2.557189575227953,-4.112679575379184,1.0
-0.7502357531218716,8.731695144902382,1.0
-4.458155361262638,5.696984131579711,1.0
9.347490135919198,-5.115649243116557,1.0
-5.077074074619918,4.220560037294069,1.0
7.331346928219437,-7.541941612528729,1.0
3.354099798975567,-1.7971298980361667,1.0
6.430502996958258,-8.201043599512731,1.0
9.475570264663226,0.24549051433321972,1.0
1.013492046703256,-10.230236794415465,1.0
0.9378201098209759,-10.288200272412322,1.0
9.66493291054925,-4.0652694720570475,1.0
-3.5182157714342854,-2.796219720153084,1.0
-2.787876154409367,-10.154233409126377,1.0
-5.418612119466563,-1.0857064749076928,1.0
3.6753595264069574,-9.590760130002778,1.0
3.362179114536963,-10.178858058327204,1.0
9.744867214761452,-1.627789028667822,1.0
0.9997371545470528,-4.007419000611067,1.0
3.771934710943528,0.4061525197758701,1.0
-5.3661240470681015,3.1464289296096184,1.0
-4.80598489862733,-1.2437397752678612,1.0
10.023537997695191,-2.3733132988672505,1.0
1.2998691245364271,8.770637267681899,1.0
1.110318234496729,-4.161696464873938,1.0
3.2734923459434633,-1.8637459814431754,1.0
7.791187793788582,5.256239694557005,1.0
1.0552705164799152,8.395888702466179,1.0
-5.217519307228563,-1.6188455280999317,1.0
-5.9479831120613635,1.2232388142206774,1.0
-3.2062299010123665,-9.910604748683658,1.0
-4.936638130514,5.099574932179975,1.0
10.271805727038249,-1.1283627121200956,1.0
-3.45928453126272,-3.220347543967165,1.0
-0.6723140630190707,8.032061650888043,1.0
9.503946427025712,-2.999970641651532,1.0
1.5977164288347634,-9.872897730450372,1.0
-5.329641687425534,5.053558599531573,1.0
2.7525787681735947,2.0442228060577134,1.0
-0.6609740959927057,7.764926370159169,1.0
-2.4466683225449035,-4.3671661911894795,1.0
-2.67291639289719,-4.222304819770009,1.0
-4.7832229787138,-9.285506402034725,1.0
8.69910343575264,3.30550647758055,1.0
5.968552116106612,6.561132117553433,1.0
10.082888449605026,-1.4375895851666007,1.0
5.203368664169937,8.12136845391253,1.0
-0.9897123860394157,-10.903158369828557,1.0
-5.8337376571542325,-1.0968182120548955,1.0
0.41005719333224194,-10.480402871591718,1.0
-1.1878117066983758,-3.828938086697642,1.0
-3.4742143099189797,-10.346688888262687,1.0
-1.4804176406257257,7.434023994880247,1.0
-4.751493567617469,-2.4273441604774546,1.0
2.5435410230654982,-2.8438318851817046,1.0
3.245288628331414,-1.9464418843724012,1.0
0.9392184273435528,8.247506546072474,1.0
-0.9477739847360728,-4.475545473934967,1.0
6.420436698339772,-8.481073641681197,1.0
10.239062604952828,-0.6040989413690027,1.0
0.7545288182719676,8.312051138557408,1.0
10.386037086090326,1.2052717969621762,1.0
-4.650072261773701,-1.636747698169857,1.0
3.266488927117375,-1.1321035497500542,1.0
9.034453837193976,-4.363627372755163,1.0
8.932817184248426,-4.811623171922182,1.0
-0.9145773235774458,-4.753146250760175,1.0
0.1885511758105224,-4.681280413353261,1.0
3.3806040317259907,-0.6472795552167478,1.0
7.937130148432331,5.175624450936467,1.0
9.414226033097995,2.585144207047711,1.0
-3.854384107272578,5.799135631190127,1.0
-0.5990339021218686,-4.416399502941673,1.0
1.5699660340407258,8.98086729637156,1.0
3.015032095909167,0.7135592585283682,1.0
5.511438348140759,7.175570335273448,1.0
-2.9249070022611376,-10.42485681523205,1.0
-5.021830997522601,4.827941222146851,1.0
2.9383283809150678,8.952981075222564,1.0
8.936487304534552,-3.8510258934826944,1.0
3.0121823932471896,-3.3015475736148083,1.0
4.254730956660682,-0.3029230629532358,1.0
-1.1507412653240021,-4.664358843111411,1.0
-3.7263789726711414,-3.0387248673629306,1.0
8.960650604501101,-4.696349141544148,1.0
10.180702901239853,-2.698449862977621,1.0
-5.227368135102642,-1.238170590615653,1.0
3.251992729033395,-2.0842133293183065,1.0
0.4135750808763562,8.561285732075316,1.0
9.991086759312516,0.3174638646391329,1.0
3.673176315226921,1.5466571472124413,1.0
7.8723841750333605,-7.061124094508295,1.0
0.04670912042419584,-10.94133362129361,1.0
-5.46516617727885,-9.76719077105461,1.0
9.520560933209385,-4.549678587762889,1.0
6.017011859010022,-8.226890195307089,1.0
-5.799161704016655,1.5789090611779215,1.0
9.72200204429251,-2.7948207493362727,1.0
5.810609047040164,7.327230528074566,1.0
-3.911188891859466,-9.45571070516306,1.0
-4.995306117725069,3.5424363915751487,1.0
-5.148458975271813,4.9695748862143425,1.0
-0.036405394101441835,-4.4523128639912555,1.0
6.265363021417797,-8.648828029051174,1.0
3.510462442973128,1.5990549236470446,1.0
-4.528692052702159,9.745240770109353,0.0
-9.136943736198301,0.9902035264991115,0.0
4.23732048597939,-5.89245464328571,0.0
-7.908754647481284,-3.47534334524849,0.0
-1.5108871482228554,4.096447815199653,0.0
5.187696812801426,3.706466931008316,0.0
6.2833846587681625,0.7119839548900055,0.0
4.541858432093888,11.262924999474652,0.0
1.2592452672014987,11.375855518320437,0.0
5.113813049870193,-4.651177407736223,0.0
6.599588367395447,-0.5918884021398249,0.0
6.333037340042537,-3.567048313954036,0.0
3.185406031847796,11.469838821057968,0.0
6.469515789605003,-3.22567139678948,0.0
5.956144829041,10.514997726614748,0.0
-5.923844960893212,-4.429827891421562,0.0
-3.8072506690147354,-6.811706296099367,0.0
4.104860058931952,11.023696821331914,0.0
-4.041244821307095,10.056573938907741,0.0
-3.0085824919396753,-7.119784300220011,0.0
-5.940459120022877,-5.826686548166335,0.0
4.987556834456356,10.881418793837433,0.0
4.95148829268319,3.636883327649967,0.0
5.492755091154837,3.1331113591828266,0.0
-3.2142896817245603,-6.847478068045828,0.0
-5.835924920906472,8.786452715197692,0.0
-0.25144316511065007,11.545757506443678,0.0
0.27616033262001216,-7.228840215868307,0.0
-2.6419537419879835,10.640373524966108,0.0
-0.4650812207397373,4.615552212834562,0.0
-7.9452567239050635,-1.886510383454085,0.0
5.393384906659507,4.3892760270595845,0.0
-0.749682077653092,-6.833262257660822,0.0
-7.273283336813885,7.035110471901728,0.0
0.5297900631180333,11.6527322220329,0.0
2.842593713203914,11.717192509340382,0.0
0.6812041058414431,11.496054843422112,0.0
4.079501245035086,-5.989058980218227,0.0
-8.826807957854193,2.0877283953200783,0.0
-8.729113734384153,4.126733521271752,0.0
6.286577046602173,0.8964562127096051,0.0
6.225305212139651,3.042297354826005,0.0
-5.367192101171478,-5.114686267313884,0.0
-8.929469727371712,4.5884942734949945,0.0
-4.6249467184864725,9.258439127465667,0.0
-9.28410971076909,3.526646742437341,0.0
-0.11811708236431702,11.188836376056349,0.0
2.0942517429315535,12.098669197104318,0.0
3.8920005702699854,-6.118498118467526,0.0
-4.015748635758863,10.03890895636242,0.0
3.969361338137174,4.601389677165839,0.0
-7.588732654758225,7.344832135543283,0.0
-3.1157437999009368,10.51561793817907,0.0
5.2088872665437815,3.88759972044703,0.0
0.545496263285491,-7.447984140251313,0.0
6.400037044513269,0.7257681960575848,0.0
-8.329137526528436,-1.3464188028948731,0.0
-1.345101653181793,10.911362939389386,0.0
0.2677557735567629,4.889107020547114,0.0
-3.3338164682531417,10.088966244401792,0.0
4.3782521834549195,-5.300850914968238,0.0
-8.916184644176775,0.46659088572389995,0.0
4.5045033393462655,3.927592175662492,0.0
3.171701082973201,11.50827159938865,0.0
4.079505190034076,4.325327824162364,0.0
-2.0760623546768993,2.954907418529345,0.0
-1.600747675793361,3.995903765003221,0.0
-0.5768487844160994,-7.134282002689344,0.0
2.34685510896248,12.068968101753079,0.0
-8.502709318634915,3.3245541709553574,0.0
-0.5190479128548227,-7.533094781889989,0.0
-9.005430552230484,1.6685601814094815,0.0
-7.005392492843121,-4.057374262783387,0.0
-9.292513550886072,2.9403311120073994,0.0
-1.1250247904018684,4.030035303500927,0.0
6.0002025257785565,3.1695173574358333,0.0
5.937135313607248,-3.89704807194879,0.0
-8.622478526116305,5.270611084760859,0.0
-7.720013947866402,-3.3659423596161755,0.0
-5.029315118515607,-6.404619493863076,0.0
-7.782905898696078,-2.441199352181764,0.0
-0.41633533104478004,11.136009858061229,0.0
